adult,id,original_language,overview,popularity,release_date,title,vote_average,genres,weighted_rating,genres_text,release_year,content
False,949423,en,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",0.0059127588705032,2022-09-16,Pearl,0.7868852459016393,"['Horror', 'Thriller']",0.5954180399229145,Horror Thriller,2022.0,"A horror, thriller movie.If you like horror, thriller movies watch this. Pearl is a horror and thriller film. Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide."
False,82633,en,"In 1931, the Bondurant brothers of Franklin County, Virginia, run a multipurpose backwoods establishment that hides their true business — bootlegging. Middle brother Forrest is the brain of the operation; older Howard is the brawn, and younger Jack, the lookout. Though the local police have taken bribes and left the brothers alone, a violent war erupts when a sadistic lawman from Chicago arrives and tries to shut down the Bondurants operation.",0.005446488943773,2012-08-29,Lawless,0.7726775956284153,"['Crime', 'Drama', 'Western']",0.5753600621331973,Crime Drama Western,2012.0,"A crime, drama, western movie.If you like crime, drama, western movies watch this. Lawless is a crime, drama and western film. In 1931, the Bondurant brothers of Franklin County, Virginia, run a multipurpose backwoods establishment that hides their true business — bootlegging. Middle brother Forrest is the brain of the operation; older Howard is the brawn, and younger Jack, the lookout. Though the local police have taken bribes and left the brothers alone, a violent war erupts when a sadistic lawman from Chicago arrives and tries to shut down the Bondurants operation."
False,2164,en,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",0.0056394031211087,1994-10-28,Stargate,0.7663387978142076,"['Action', 'Adventure', 'Science Fiction']",0.5652233419864294,Action Adventure Science Fiction,1994.0,"A action, adventure, science fiction movie.If you like action, adventure, science fiction movies watch this. Stargate is a action, adventure and science fiction film. An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra."
False,87,en,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",0.0096013022070959,1984-05-23,Indiana Jones and the Temple of Doom,0.7985792349726776,"['Adventure', 'Action']",0.6412685790414963,Adventure Action,1984.0,"A adventure, action movie.If you like adventure, action movies watch this. Indiana Jones and the Temple of Doom is a adventure and action film. After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace."
False,509,en,London bookstore owner William Thacker's quiet life turns upside down when a chance encounter with famous actress Anna Scott sparks an unlikely romance challenged by their vastly different worlds.,0.0052064988539805,1999-05-21,Notting Hill,0.794207650273224,"['Romance', 'Comedy']",0.6269454504380807,Romance Comedy,1999.0,"A romance, comedy movie.If you like romance, comedy movies watch this. Notting Hill is a romance and comedy film. London bookstore owner William Thacker's quiet life turns upside down when a chance encounter with famous actress Anna Scott sparks an unlikely romance challenged by their vastly different worlds."
False,9291,en,"Disgraced pro football quarterback Paul Crewe lands in a Texas federal penitentiary, where manipulative Warden Hazen recruits him to advise the institution's football team of prison guards. Crewe suggests a tune-up game which lands him quarterbacking a crew of inmates in a game against the guards. Aided by incarcerated ex-NFL coach and player Nate Scarborough, Crewe and his team must overcome not only the bloodthirstiness of the opposition, but also the corrupt warden trying to fix the game against them.",0.0072004306718011,2005-05-27,The Longest Yard,0.7286338797814207,"['Drama', 'Comedy', 'Crime']",0.4953782711372119,Drama Comedy Crime,2005.0,"A drama, comedy, crime movie.If you like drama, comedy, crime movies watch this. The Longest Yard is a drama, comedy and crime film. Disgraced pro football quarterback Paul Crewe lands in a Texas federal penitentiary, where manipulative Warden Hazen recruits him to advise the institution's football team of prison guards. Crewe suggests a tune-up game which lands him quarterbacking a crew of inmates in a game against the guards. Aided by incarcerated ex-NFL coach and player Nate Scarborough, Crewe and his team must overcome not only the bloodthirstiness of the opposition, but also the corrupt warden trying to fix the game against them."
False,682507,en,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",0.0052340406893612,2022-07-14,Where the Crawdads Sing,0.8228415300546448,"['Drama', 'Mystery', 'Romance']",0.6516567749902873,Drama Mystery Romance,2022.0,"A drama, mystery, romance movie.If you like drama, mystery, romance movies watch this. Where the Crawdads Sing is a drama, mystery and romance film. Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder."
False,1948,en,"Chev Chelios, a hit man wanting to go straight, lets his latest target slip away. Then he awakes the next morning to a phone call that informs him he has been poisoned and has only an hour to live unless he keeps adrenaline coursing through his body while he searches for an antidote.",0.0056338219562298,2006-08-31,Crank,0.7269945355191256,"['Action', 'Thriller', 'Crime']",0.4916363139385806,Action Thriller Crime,2006.0,"A action, thriller, crime movie.If you like action, thriller, crime movies watch this. Crank is a action, thriller and crime film. Chev Chelios, a hit man wanting to go straight, lets his latest target slip away. Then he awakes the next morning to a phone call that informs him he has been poisoned and has only an hour to live unless he keeps adrenaline coursing through his body while he searches for an antidote."
False,1403612,id,Follows the real-life international hostage crisis that took place in Mapenduma in 1996. The subsequent rescue operation was overseen by now-Indonesian President Prabowo Subianto.,0.0037914308978383,2025-12-18,Timur,0.5245901639344261,"['Action', 'Drama', 'History', 'Thriller', 'War']",0.516185429423135,Action Drama History Thriller War,2025.0,"A action, drama, history, thriller, war movie.If you like action, drama, history, thriller, war movies watch this. Timur is a action, drama, history, thriller and war film. Follows the real-life international hostage crisis that took place in Mapenduma in 1996. The subsequent rescue operation was overseen by now-Indonesian President Prabowo Subianto."
False,1233575,en,"When intelligence agent Kathryn Woodhouse is suspected of betraying the nation, her husband – also a legendary agent – faces the ultimate test of whether to be loyal to his marriage, or his country.",0.0045681834533748,2025-03-12,Black Bag,0.6885245901639344,"['Drama', 'Mystery', 'Thriller']",0.4513770555328538,Drama Mystery Thriller,2025.0,"A drama, mystery, thriller movie.If you like drama, mystery, thriller movies watch this. Black Bag is a drama, mystery and thriller film. When intelligence agent Kathryn Woodhouse is suspected of betraying the nation, her husband – also a legendary agent – faces the ultimate test of whether to be loyal to his marriage, or his country."
